Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Ave_Wtransfer_Time_Minutes,Episode_Length_Minutes,Abandonment Rate,Total_Cost,Cost_Per_Answered_Call,A&E_Referral_Rate,PrimaryCare_Referral_Rate,Answered_60sec_Rate,Callback_10min_Compliance,Rank_Answered_60sec,Rank_Callback_Compliance,Combined_Rank,Calls_Offered_Per_1k,Calls_Answered_60sec_Per_1k,Ambulance_Dispatches_Per_1k
2015-16,May-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,3666,3666,0,7,3642,3642,0,3533,2669,192,0,7,774,473,192,00:01:21,281,277,00:30:18,285,226,1750,1270,291,189,110,298,47,176,75,136636.5,42133.0,7921.0,4826.0,1.35,30.3,0.0019094380796508457,12747.0,3.5,0.06205381658429435,0.4805052169137836,97.0071389346513,98.57651245551602,96,9,52.5,17.1548900327562,16.53252222742162,1.333645297145531
2015-16,May-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,23378,23264,114,175,22903,22795,108,21762,20228,4,2,0,2669,5217,2206,00:00:13,3011,1120,00:13:07,2151,1840,11697,8048,2696,953,477,4063,241,1134,2688,121960.0,49430.0,7921.0,4826.0,0.22,13.12,0.007485670288305244,12747.0,0.5565646421866131,0.08033882024188971,0.5107191197659695,95.01811989695673,37.19694453669877,245,309,277.0,23.322027134876297,21.709896249002394,2.14584996009577
2015-16,May-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,25515,25071,444,174,25005,24593,412,23718,24902,15,1,2,85,6765,2854,00:00:15,3911,1431,00:13:30,2323,2071,15044,9734,4487,823,917,4547,264,1307,2976,127138.0,39167.0,7921.0,4826.0,0.25,13.5,0.0068195179306290415,12747.0,0.5097780443911217,0.08282343531293741,0.6016396720655869,94.85302939412118,36.58910764510355,253,319,286.0,25.35022354694486,23.564828614008942,2.3079980129160456
2015-16,May-15,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,140000,5273,5220,53,50,5049,5002,47,4929,4897,36,30,25,61,920,902,00:00:43,18,11,00:08:29,636,302,3257,1990,794,473,287,415,57,311,47,34842.0,11380.0,8761.0,5232.0,0.72,8.48,0.009482268158543524,13993.0,2.771439889086948,0.05981382451970687,0.6450782333135274,97.6232917409388,61.111111111111114,55,74,64.5,37.66428571428571,35.20714285714286,4.542857142857143
2015-16,May-15,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,568200,12774,12774,0,35,12485,12485,0,12106,10715,2690,171,58,0,1634,1019,00:02:03,615,352,00:10:18,862,754,5322,3955,1105,262,392,3385,192,444,2749,136636.5,42133.0,7921.0,4826.0,2.05,10.3,0.002739940504149053,12747.0,1.0209851822186624,0.06039247096515819,0.4262715258309972,96.96435722867442,57.23577235772358,98,89,93.5,22.481520591341077,21.30587821189722,1.517071453713481
2015-16,May-15,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,295700,11694,11694,0,50,11644,11644,0,11252,9087,494,60,23,1980,2449,943,00:00:51,1506,457,00:15:55,1029,825,5681,4361,1085,235,181,1371,86,739,546,136636.5,42133.0,7921.0,4826.0,0.85,15.92,0.004275696938600992,12747.0,1.094726897973205,0.07085194091377534,0.48789075918928204,96.63345929233941,30.345285524568393,124,390,257.0,39.54683801149814,38.05207981061887,3.4798782549881637
2015-16,May-15,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,380800,5236,5236,0,23,5213,5213,0,5034,4223,201,99,17,673,1146,420,00:00:40,726,229,00:15:58,481,401,2627,1995,524,108,131,583,41,307,235,136636.5,42133.0,7921.0,4826.0,0.67,15.97,0.00439266615737204,12747.0,2.445233071168233,0.07692307692307693,0.5039324765010551,96.56627661615192,31.54269972451791,129,377,253.0,13.75,13.21953781512605,1.2631302521008403
2015-16,May-15,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1143000,32184,25328,6856,190,28247,24386,3861,27485,22529,0,16,0,5702,6636,5430,00:00:46,1206,890,00:09:52,1831,1979,15087,10663,3219,1205,845,2787,491,1705,591,454595.0,205798.0,7921.0,4826.0,0.77,9.87,0.005903554561272682,12747.0,0.45126916132686656,0.070060537402202,0.5341098169717138,97.30236839310369,73.79767827529021,73,28,50.5,28.15748031496063,24.04636920384952,1.6019247594050745
2015-16,May-15,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215100,5995,5804,191,4,5991,5800,191,5842,5521,5,0,13,452,1517,782,00:05:47,735,254,00:12:54,455,285,3310,1830,1226,254,421,1050,78,297,675,24950.43333,10597.51667,7921.0,4826.0,5.78,12.9,0.0006672226855713094,12747.0,2.127691537305959,0.04757135703555333,0.5524954097813387,97.51293607077282,34.5578231292517,65,336,200.5,27.870757787075778,27.15946071594607,2.115295211529521
2015-16,May-15,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,658400,17930,17607,323,41,17761,17438,323,17227,13946,1865,0,26,1924,2296,943,00:01:21,1353,1324,00:20:27,1100,1188,9211,6623,1809,779,1096,1351,155,779,417,136636.5,42133.0,7921.0,4826.0,1.35,20.45,0.002286670384829894,12747.0,0.7176960756714149,0.06688812566859974,0.5186081864759867,96.9934125330781,97.85661492978565,97,12,54.5,27.232685297691376,26.164945321992708,1.6707168894289186
2015-16,May-15,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,783600,25726,21745,3981,587,22881,20313,2568,20508,18952,0,0,550,3379,4619,3304,00:00:49,1315,918,00:09:29,2079,1386,11234,7707,2619,908,1403,2850,550,1175,1125,136636.5,42133.0,7921.0,4826.0,0.82,9.48,0.022817383192101377,12747.0,0.5570997771076439,0.060574275599842665,0.49097504479699317,89.6289497836633,69.80988593155894,402,42,222.0,32.830525778458394,26.171516079632465,2.6531393568147017
2015-16,May-15,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,626600,15454,15454,0,65,15389,15389,0,14854,13101,436,371,38,1443,3060,1316,00:00:48,1744,528,00:12:53,1362,1162,8665,6129,1748,788,510,1402,101,757,544,136636.5,42133.0,7921.0,4826.0,0.8,12.88,0.004206030801087097,12747.0,0.828318929105205,0.07550848008317629,0.5630645266099161,96.52349080512053,30.275229357798167,135,393,264.0,24.663262049154167,23.705713373763167,2.1736354931375677
2015-16,May-15,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1007700,22907,22626,281,37,22870,22591,279,22029,19874,26,1,26,2943,5814,3271,00:06:23,2543,853,00:13:11,1178,1326,12514,7487,4244,783,1191,3665,300,1305,2060,96300.43333,39273.68333,7921.0,4826.0,6.38,13.18,0.0016152267865717903,12747.0,0.5573677306515086,0.0579798863139484,0.5471797114123306,96.32269348491474,33.54305937868659,151,348,249.5,22.731963878138334,21.860672819291455,1.168998709933512
2015-16,May-15,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,771500,18318,17930,388,24,18294,17907,387,17801,16734,207,30,21,1302,5209,2890,00:03:14,2196,579,00:12:29,1159,1260,10948,6829,3379,740,1129,2238,244,1358,636,6615.616667,2481.583333,7921.0,4826.0,3.23,12.48,0.0013101867016049786,12747.0,0.6967858314201377,0.0688750409970482,0.5984475784410189,97.30512736416311,26.366120218579237,72,449,260.5,23.743357096565134,23.073233959818534,1.5022683084899546
2015-16,May-15,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,871900,27059,16606,10453,126,21125,15674,5451,20411,17184,20,8,136,3777,4866,4026,00:00:39,840,279,00:10:00,1473,1283,12416,7137,4296,983,404,1608,280,1028,300,386107.0,164805.0,7921.0,4826.0,0.65,10.0,0.004656491370708452,12747.0,0.6034082840236686,0.06073372781065089,0.5877396449704142,96.62011834319527,33.214285714285715,125,357,241.0,31.03452230760408,23.409794701227206,1.6894139236150936
2015-16,May-15,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,702300,18136,18136,0,98,17803,17803,0,16891,16296,4,0,1,1502,4099,1699,00:00:14,2400,881,00:12:55,1412,1408,10222,7652,2251,319,410,2844,134,922,1788,104419.0,38196.0,7921.0,4826.0,0.23,12.92,0.005403617115130128,12747.0,0.7160029208560355,0.07908779419199011,0.5741728922091782,94.87726787620065,36.70833333333333,252,317,284.5,25.82372205610138,24.05097536665243,2.010536807632066
2015-16,May-15,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,268900,5396,5396,0,29,5367,5367,0,5212,4526,183,176,34,448,1112,496,00:00:47,616,158,00:13:57,414,475,2981,2093,513,375,75,581,68,325,188,136636.5,42133.0,7921.0,4826.0,0.78,13.95,0.005374351371386212,12747.0,2.3750698714365566,0.08850381963853177,0.5554313396683436,97.1119806223216,25.649350649350648,86,455,270.5,20.06693938267014,19.382670137597618,1.5396058014131646
2015-16,May-15,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1044200,21950,21950,0,152,21484,21484,0,20403,19262,5,0,0,2217,4750,2049,00:00:11,2701,985,00:12:47,1909,1697,10748,7167,2681,900,588,4320,206,1049,3065,115123.0,44308.0,7921.0,4826.0,0.18,12.78,0.006924829157175399,12747.0,0.5933252653137219,0.0789890150809905,0.5002792776019364,94.96834853844722,36.46797482413921,247,321,284.0,21.020877226584947,19.539360275809234,1.828193832599119
2015-16,May-15,111AC9,WEST MIDLANDS NHS 111,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,4618700,86988,85600,1388,144,86205,84965,1240,84978,79145,0,0,0,7060,21505,7735,00:00:43,13770,8349,00:13:32,6797,5203,46943,33389,10352,3202,4653,15549,953,5427,9169,443284.5167,322912.0,7921.0,4826.0,0.72,13.53,0.0016554007449303353,12747.0,0.14786845310596833,0.06035612783481237,0.5445507801171626,98.5766486862711,60.631808278867105,16,75,45.5,18.833871002663088,18.39868361227185,1.4716262151687705
2015-16,May-15,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,317000,4317,4317,0,21,4296,4296,0,4172,3465,200,69,19,543,999,403,00:00:56,596,207,00:16:04,351,335,2155,1656,403,96,91,533,53,279,201,136636.5,42133.0,7921.0,4826.0,0.93,16.07,0.004864489228630994,12747.0,2.9671787709497206,0.07797951582867783,0.5016294227188082,97.11359404096834,34.73154362416108,85,334,209.5,13.618296529968454,13.160883280757098,1.1072555205047319
2015-16,May-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,7381,7381,0,26,7355,7355,0,7122,6016,282,76,28,953,1595,613,00:00:52,982,354,00:14:56,601,562,3876,2940,774,162,166,811,72,455,284,136636.5,42133.0,7921.0,4826.0,0.87,14.93,0.003522557918981168,12747.0,1.7331067301155676,0.07641060503059144,0.526988443235894,96.83208701563562,36.04887983706721,106,325,215.5,17.92374939290918,17.294803302574064,1.4594463331714425
2015-16,May-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,4248,4248,0,11,4237,4237,0,4092,3573,168,60,20,416,1062,393,00:00:31,669,204,00:16:33,330,323,2274,1740,448,86,98,548,52,319,177,136636.5,42133.0,7921.0,4826.0,0.52,16.55,0.0025894538606403015,12747.0,3.0084965777672883,0.07623318385650224,0.5367004956337031,96.5777672881756,30.493273542600896,128,388,258.0,11.512195121951219,11.089430894308943,0.8943089430894309
2015-16,May-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,10108,10108,0,46,10062,10062,0,9770,8235,424,187,50,1166,2397,895,00:00:40,1502,487,00:16:36,914,750,5167,3911,1088,168,172,1232,127,659,446,136636.5,42133.0,7921.0,4826.0,0.67,16.6,0.004550850811238623,12747.0,1.266845557543232,0.07453786523553965,0.5135161995627112,97.09799244682965,32.42343541944074,89,364,226.5,8.449385605617321,8.166847780657026,0.7640224024074229
2015-16,May-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,24962,24962,0,82,24206,24206,0,23463,19867,1520,54,120,0,4158,2532,00:01:38,1626,840,00:12:09,2272,1875,11985,8710,2430,845,686,3049,396,1066,1587,136636.5,42133.0,7921.0,4826.0,1.63,12.15,0.0032849931896482653,12747.0,0.526604973973395,0.07746013385111129,0.4951251755763034,96.93051309592663,51.66051660516605,101,124,112.5,17.32269257460097,16.282442748091604,1.5766828591256072
2015-16,May-15,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1021900,19915,18586,1329,353,19562,18432,1130,18826,17005,1357,6,90,0,4112,1381,00:00:35,2762,1526,00:12:48,1686,1604,10217,7661,2051,505,796,2702,195,1166,1341,136636.5,42133.0,7921.0,4826.0,0.58,12.8,0.01772533266382124,12747.0,0.6516204887025866,0.08199570596053574,0.5222881096002454,96.23760351702279,55.24981897175959,159,97,128.0,19.48820823955377,18.42254623740092,1.649867893140229
2015-16,May-15,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1755300,26108,26108,0,148,25812,25812,0,24709,22305,0,0,0,3507,5871,3334,00:00:11,2537,1896,00:10:16,1519,2214,12209,9559,1969,681,785,5578,306,1695,3577,81795.0,82883.0,7921.0,4826.0,0.18,10.27,0.005668760533169909,12747.0,0.49384007438400745,0.08577405857740586,0.4729970556330389,95.72679373934604,74.73393772171858,198,24,111.0,14.873810744602062,14.07679598928958,0.8653791374693784
2015-16,May-15,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,884100,12301,12301,0,264,12037,12037,0,11689,9073,457,4,52,0,2185,751,00:00:31,1445,748,00:13:06,850,1054,5668,4424,906,338,217,1284,101,776,407,136636.5,42133.0,7921.0,4826.0,0.52,13.1,0.021461669782944476,12747.0,1.058984796876298,0.087563346348758,0.47088144886599653,97.10891418127441,51.76470588235295,87,122,104.5,13.913584436149756,13.221355050333672,0.9614297025223391
2015-16,May-15,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5503900,141779,141779,0,1758,139268,139268,0,132455,119066,11107,15,415,8665,25218,4225,00:01:09,20989,3920,00:21:48,10300,8469,76422,49584,11895,14943,5162,18713,1094,6421,11198,1007272.0,377297.0,7921.0,4826.0,1.15,21.8,0.012399579627448353,12747.0,0.09152856363270816,0.060810810810810814,0.5487405577735015,95.10799322170205,18.676449568821763,237,517,377.0,25.75973400679518,24.065662530205852,1.8714002798015952
2015-16,May-15,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1854600,47275,45995,1280,148,45739,44459,1280,44463,38442,2761,0,74,4462,6142,2393,00:01:41,3749,3706,00:20:31,3944,3058,25031,16674,5972,2385,2941,3468,364,2105,999,136636.5,42133.0,7921.0,4826.0,1.68,20.52,0.003130618720253834,12747.0,0.2786899582413258,0.0668576051072389,0.5472572640416274,97.21025820415838,98.85302747399307,78,6,42.0,25.490671842985012,23.97444192817858,2.126604119486682
2015-16,May-15,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,525000,13706,13706,0,47,13564,13564,0,13185,7849,493,0,8,5214,1441,623,00:01:21,818,805,00:30:14,665,686,5176,3753,1096,327,509,813,88,494,231,136636.5,42133.0,7921.0,4826.0,1.35,30.23,0.003429155114548373,12747.0,0.9397670303745208,0.05057505160719552,0.38159834856974345,97.20583898554999,98.41075794621027,79,10,44.5,26.106666666666666,25.114285714285714,1.2666666666666666
2015-16,May-15,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,904800,20500,20500,0,63,20301,20301,0,19694,16491,1190,0,32,2588,2870,1089,00:01:27,1781,1749,00:23:10,1492,1369,11094,7956,2377,761,784,1752,214,1063,475,136636.5,42133.0,7921.0,4826.0,1.45,23.17,0.003073170731707317,12747.0,0.6279001034431801,0.06743510171912713,0.5464755430766958,97.00999950741343,98.20325659741718,95,11,53.0,22.656940760389038,21.766136162687886,1.6489832007073386
2015-16,May-15,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4562700,105727,105727,0,546,104576,104576,0,98909,89862,4935,575,221,8983,25847,17133,00:01:01,9690,6965,00:11:57,9681,6755,60770,49697,8800,4253,346,12310,817,6502,5234,136636.5,42133.0,7921.0,4826.0,1.02,11.95,0.005164243759872123,12747.0,0.1218922123623011,0.06459417074663402,0.581108476132191,94.58097460220318,71.87822497420021,271,37,154.0,23.172025335875688,21.677734674644398,2.1217700046025376
2015-16,May-15,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,762400,23212,23202,10,1872,19994,19991,3,13769,18166,550,1202,50,26,3507,427,00:00:30,3080,523,00:21:40,1836,1057,11553,7614,1977,1962,484,3236,275,975,1986,152906.0,21521.0,7921.0,4826.0,0.5,21.67,0.08064794072031707,12747.0,0.6375412623787137,0.052865859757927375,0.5778233470041012,68.86565969790938,16.98051948051948,504,523,513.5,30.445960125918152,18.060073452256034,2.408184679958027
2015-16,May-15,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,664800,13746,13746,0,77,13669,13669,0,13233,12271,572,604,44,178,3027,1103,00:00:43,1924,577,00:14:43,1601,953,8234,5816,1550,868,109,1374,129,661,584,136636.5,42133.0,7921.0,4826.0,0.72,14.72,0.005601629564964353,12747.0,0.9325481015436389,0.06971980393591339,0.6023849586655937,96.81030068037164,29.98960498960499,109,398,253.5,20.676895306859205,19.905234657039713,2.408243080625752
2015-16,May-15,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,929500,29601,29601,0,118,29483,29483,0,28457,24556,1154,951,136,2686,6052,2305,00:00:42,3746,1168,00:14:33,3092,1974,16345,11523,2911,1911,189,2956,289,1496,1171,136636.5,42133.0,7921.0,4826.0,0.7,14.55,0.003986351812438769,12747.0,0.43235084625038156,0.06695383780483669,0.5543872740223179,96.52002849099482,31.179925253603848,136,381,258.5,31.846153846153843,30.615384615384613,3.3265196342119423
2015-16,May-15,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,838900,16590,16590,0,107,16483,16483,0,15912,13554,683,901,58,1287,3467,1265,00:00:55,2202,732,00:14:34,1773,1051,8991,6601,1763,627,134,1605,147,764,694,136636.5,42133.0,7921.0,4826.0,0.92,14.57,0.00644966847498493,12747.0,0.7733422313899169,0.06376266456348965,0.5454710914275314,96.53582478917673,33.2425068119891,132,356,244.0,19.77589700798665,18.967695792108714,2.113481940636548
2015-16,May-15,111AE9,SOMERSET NHS 111,11X,NHS SOMERSET CCG,543600,14720,14709,11,1934,11845,11845,0,7071,10433,737,652,13,10,1962,173,00:00:29,1754,316,00:21:18,1140,550,6426,4747,1355,324,474,1843,150,555,1138,90774.0,12040.0,7921.0,4826.0,0.48,21.3,0.1313858695652174,12747.0,1.0761502743773743,0.04643309413254538,0.5425073870831575,59.696074292950605,18.015963511972636,514,522,518.0,27.078734363502576,13.007726269315674,2.097130242825607
2015-16,May-15,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,553200,16594,15473,1121,2075,13403,12381,1022,8090,12501,238,640,13,11,2250,290,00:00:35,1959,429,00:17:38,1370,585,7236,4978,1915,343,1530,1780,163,464,1153,100501.0,13807.0,7921.0,4826.0,0.58,17.63,0.12504519705917802,12747.0,0.9510557337909423,0.04364694471387003,0.5398791315377154,60.35962098037753,21.898928024502297,513,498,505.5,29.99638467100506,14.624005784526393,2.4765003615328993
2015-16,May-15,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1158100,36609,36524,85,4864,29330,29318,12,16835,27264,721,1230,87,28,5923,707,00:00:55,5216,2719,00:14:02,2917,1484,18643,11930,5843,870,526,3694,588,923,2183,226450.0,36347.0,7921.0,4826.0,0.92,14.03,0.13286350351006584,12747.0,0.4346062052505967,0.050596658711217185,0.6356290487555404,57.39856801909308,52.12806748466258,520,117,318.5,31.61125982212244,14.536741214057509,2.518780761592263
2015-16,May-15,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,434000,6239,6239,0,19,6188,6188,0,6188,2929,204,0,3,3052,490,201,00:01:24,289,285,00:30:52,285,330,1912,1288,310,314,60,342,53,213,76,136636.5,42133.0,7921.0,4826.0,1.4,30.87,0.0030453598333066195,12747.0,2.0599547511312215,0.05332902391725921,0.3089851325145443,100.0,98.6159169550173,1,8,4.5,14.37557603686636,14.258064516129032,0.6566820276497697
2015-16,May-15,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1112600,26001,25964,37,303,24697,24668,29,23231,20260,698,93,14,3632,7995,6553,00:00:01,1442,362,00:10:07,1763,1505,13454,9477,2878,1099,1178,2360,41,1578,741,260820.0,487140.0,7921.0,4826.0,0.02,10.12,0.011653397946232838,12747.0,0.516135563023849,0.06093857553549014,0.5447625217637769,94.06405636312103,25.104022191400833,305,463,384.0,23.369584756426388,20.87992090598598,1.5845766672658637
2015-16,May-15,111AF5,NORTH WEST NHS 111,00R,NHS BLACKPOOL CCG,6726400,76846,76846,0,647,75402,75402,0,70591,67818,3440,0,599,3545,18030,7602,00:00:10,10819,4731,00:15:27,6726,7206,41203,28687,6626,5890,866,11817,1324,4683,5810,333599.0,208799.0,7921.0,4826.0,0.17,15.45,0.008419436275147699,12747.0,0.16905387125009946,0.09556775682342643,0.5464443913954538,93.61953263839156,43.72862556613366,314,216,265.0,11.424536156041864,10.49461822074215,0.9999405328258801
2015-16,May-15,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,467200,15615,15615,0,66,15364,15364,0,14773,14095,887,0,16,366,3194,2396,00:00:13,798,506,00:07:22,1100,1300,9174,7394,1380,400,153,2368,113,749,1506,50374.0,32914.0,7921.0,4826.0,0.22,7.37,0.004226705091258405,12747.0,0.8296667534496225,0.08461338193178859,0.5971101275709451,96.15334548294715,63.40852130325815,167,66,116.5,33.42251712328767,31.62029109589041,2.3544520547945202
2015-16,Jun-15,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2623300,57524,54762,2762,551,49456,47585,1871,47099,45613,1825,271,1121,1709,15662,9114,00:01:07,6548,2946,00:12:56,7175,4643,25501,16534,6162,2805,2766,5528,919,2535,2074,525582.0,132021.0,7921.0,4826.0,1.12,12.93,0.009578610666852096,12747.0,0.2577442575218376,0.09388142995794241,0.5156300549983824,95.23414752507279,44.99083689676237,224,204,214.0,21.92810582091259,17.954103609956924,2.735104639194907
2015-16,Jun-15,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,733200,13508,13508,0,89,13419,13419,0,12867,11446,441,407,56,1069,2743,1279,00:00:44,1462,563,00:12:53,1549,1201,7172,5232,1417,523,259,1265,122,699,444,136636.5,42133.0,7921.0,4826.0,0.73,12.88,0.00658868818477939,12747.0,0.9499217527386542,0.08949996273939936,0.5344660555928161,95.88642968924658,38.50889192886457,185,290,237.5,18.423349699945444,17.54909983633388,2.1126568466994
2015-16,Jun-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,2977,2977,0,4,2964,2964,0,2952,3287,203,0,5,0,633,262,00:01:37,371,80,00:24:11,343,299,2177,1564,424,189,126,342,37,190,115,136636.5,42133.0,7921.0,4826.0,1.62,24.18,0.0013436345314074571,12747.0,4.300607287449393,0.10087719298245613,0.7344804318488529,99.59514170040485,21.563342318059302,2,500,251.0,13.930744033692092,13.813757604117923,1.6050538137576043
2015-16,Jun-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,19124,19012,112,143,18731,18623,108,17679,16503,8,1,3,2216,4385,1820,00:00:11,2565,1000,00:13:14,1891,1771,9011,6104,2085,822,411,3419,194,969,2256,92739.0,38574.0,7921.0,4826.0,0.18,13.23,0.007477515164191591,12747.0,0.6805296033313758,0.0945491431317068,0.48107415514387913,94.38364209065186,38.98635477582846,286,282,284.0,19.078212290502794,17.63667198723065,1.8864724660814045
2015-16,Jun-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,19866,19450,416,140,19444,19058,386,18314,19354,12,3,0,75,5139,2113,00:00:17,3026,1120,00:13:08,1987,1818,11114,7063,3340,711,706,3729,220,1068,2441,93620.0,29939.0,7921.0,4826.0,0.28,13.13,0.007047216349541931,12747.0,0.6555749845710759,0.09349927998354247,0.5715902077761777,94.18843859288212,37.012557832121615,298,310,304.0,19.737704918032787,18.195727769498262,1.9741679085941382
